seats_count,total_amount,bookings_last_1min,bookings_last_10min,same_device_flag,duplicate_route_flag,account_age_days,night_booking_flag,cancellation_history_ratio,label
2,5810.0,0,0,0,1,71,0,0.177,0
5,19880.0,0,0,0,0,86,0,0.081,0
7,28049.0,0,5,0,0,6,0,0.162,1
2,7414.0,0,5,0,0,3,1,0.114,0
1,3544.0,0,2,0,0,57,0,0.04,0
6,20884.0,1,3,0,0,49,0,0.179,0
1,2595.0,2,4,0,0,29,0,0.223,0
5,17362.0,3,7,0,0,61,0,0.175,0
4,12554.0,0,1,0,0,22,0,0.296,0
7,23821.0,1,2,0,0,0,0,0.07,0
1,4074.0,1,2,0,0,15,0,0.096,1
1,3256.0,0,1,0,0,87,0,0.071,0
1,3514.0,0,3,0,0,40,0,0.216,0
5,12829.0,0,0,0,0,87,0,0.107,0
1,3942.0,0,2,0,0,205,0,0.179,0
2,7574.0,0,0,0,0,26,0,0.089,0
7,21959.0,0,1,0,0,37,0,0.207,0
7,22799.0,2,7,0,0,183,1,0.293,1
6,21327.0,0,1,0,0,18,0,0.116,0
2,6280.0,0,1,0,0,30,0,0.094,0
3,7893.0,0,2,0,0,77,0,0.217,0
4,14402.0,0,5,0,0,131,0,0.202,0
1,1991.0,1,5,0,0,110,0,0.124,0
1,2116.0,0,0,0,0,85,0,0.277,0
1,3452.0,0,1,1,0,124,0,0.063,0
1,2863.0,0,2,0,0,19,0,0.35,0
1,4271.0,0,3,0,0,82,0,0.427,1
1,3217.0,0,2,0,0,13,0,0.287,0
1,2844.0,1,5,0,0,78,0,0.226,0
3,8320.0,0,1,0,0,86,0,0.08,0
4,10771.0,0,0,0,0,143,0,0.539,0
1,4117.0,0,3,0,0,106,0,0.054,0
8,21891.0,0,0,0,0,30,0,0.268,1
6,25324.0,0,1,0,0,185,0,0.203,0
1,2705.0,0,2,0,0,4,0,0.205,0
8,24075.0,0,2,0,0,24,0,0.077,0
1,3192.0,1,4,0,0,198,0,0.144,0
1,4191.0,1,6,0,1,51,0,0.099,0
1,3647.0,0,1,0,1,305,0,0.362,0
3,7512.0,0,0,1,0,34,0,0.196,0
4,15438.0,0,1,0,0,32,0,0.14,0
3,7225.0,0,3,0,0,43,1,0.146,0
1,3729.0,0,2,0,0,132,0,0.162,0
10,28464.0,0,0,0,0,131,0,0.226,0
2,4382.0,0,3,0,0,53,1,0.158,0
7,20485.0,0,1,0,1,55,0,0.162,0
6,18390.0,1,3,0,0,110,0,0.174,0
5,13060.0,0,0,0,1,26,0,0.344,0
4,10800.0,0,1,0,0,97,0,0.373,0
1,3061.0,3,8,0,0,40,1,0.166,0
4,10763.0,1,4,0,0,103,0,0.355,0
2,5344.0,0,1,0,0,3,0,0.286,0
1,3618.0,0,3,0,0,28,0,0.195,0
1,2751.0,1,1,0,0,163,0,0.368,0
1,3219.0,1,4,0,0,67,0,0.359,0
2,8171.0,0,3,0,0,141,0,0.11,0
7,22539.0,2,3,0,0,72,0,0.399,1
4,11813.0,0,2,0,0,11,0,0.095,0
2,4765.0,3,8,0,1,220,0,0.196,0
1,3289.0,0,5,0,0,39,0,0.125,0
2,6427.0,0,4,0,0,140,0,0.077,0
4,10969.0,1,2,0,0,161,1,0.031,0
1,3584.0,0,1,0,0,169,0,0.315,0
7,22014.0,0,0,0,1,33,0,0.014,0
2,7604.0,0,2,0,0,48,0,0.165,0
1,3365.0,0,3,0,0,130,1,0.244,1
2,8423.0,1,6,0,0,102,0,0.196,0
2,6052.0,2,4,0,0,200,0,0.128,0
3,8485.0,0,3,0,0,81,0,0.186,0
4,13862.0,0,3,0,0,172,0,0.018,0
1,2719.0,0,5,0,0,90,0,0.311,0
1,3348.0,2,4,0,0,16,0,0.073,0
3,8548.0,0,0,0,0,72,0,0.258,0
2,4359.0,0,1,0,0,28,0,0.078,0
10,34236.0,1,4,0,1,23,0,0.366,1
2,5875.0,0,2,0,0,18,0,0.471,0
1,2464.0,0,4,0,0,89,1,0.209,0
2,3972.0,1,1,0,0,59,0,0.209,0
1,2588.0,0,0,0,0,44,0,0.242,0
3,12542.0,1,2,0,0,25,0,0.485,0
1,4079.0,0,0,0,1,45,0,0.085,0
3,12628.0,1,2,0,0,60,0,0.146,0
1,3020.0,0,4,0,0,80,0,0.446,0
2,7533.0,0,4,0,0,215,0,0.211,0
1,2984.0,0,0,0,0,56,0,0.276,0
3,12140.0,0,4,0,0,20,0,0.037,0
4,10190.0,0,2,0,0,22,0,0.077,0
1,3999.0,0,1,0,0,39,0,0.282,0
2,6057.0,1,1,0,0,7,0,0.1,0
2,6015.0,0,2,0,0,27,1,0.09,0
2,6553.0,1,3,0,0,78,0,0.271,0
3,7470.0,0,1,0,1,264,0,0.114,0
3,9083.0,0,3,0,0,87,0,0.037,0
2,5011.0,0,4,0,0,68,0,0.399,0
4,16231.0,0,0,0,0,66,0,0.048,0
1,3125.0,0,1,0,0,123,0,0.452,0
2,8624.0,0,2,0,0,18,0,0.259,1
1,4032.0,0,1,0,0,120,0,0.217,0
8,19576.0,2,4,0,0,158,0,0.228,1
5,17043.0,0,2,0,0,82,0,0.367,0
3,11057.0,0,0,0,0,96,1,0.196,0
1,3525.0,1,6,0,0,22,0,0.043,0
8,18359.0,1,5,0,0,301,0,0.174,0
1,3044.0,0,1,0,0,55,0,0.132,0
1,4069.0,0,5,0,0,82,0,0.265,0
3,6926.0,2,6,1,0,135,0,0.18,1
10,30056.0,0,1,0,0,6,0,0.397,0
2,5682.0,1,6,0,0,81,0,0.277,0
3,11431.0,0,3,0,0,165,0,0.134,0
2,8339.0,2,5,0,0,13,1,0.138,0
3,11920.0,0,3,0,1,36,0,0.287,0
3,8502.0,0,2,0,0,216,0,0.136,0
3,12245.0,0,2,0,0,82,0,0.208,0
1,3281.0,0,2,0,0,82,1,0.087,0
5,14608.0,0,0,0,0,130,0,0.249,0
1,4684.0,0,1,0,0,17,0,0.189,0
3,11761.0,0,0,0,0,86,0,0.354,0
1,3217.0,0,3,0,0,103,0,0.159,1
1,2461.0,0,3,0,0,131,0,0.218,0
6,15882.0,0,2,0,0,7,0,0.237,0
8,20822.0,0,1,0,0,66,0,0.297,0
7,23413.0,2,6,0,0,49,0,0.102,0
2,7318.0,0,2,0,0,85,0,0.306,0
1,3281.0,0,5,0,0,148,0,0.248,0
2,7797.0,0,1,0,0,89,0,0.064,0
3,12785.0,0,4,0,0,91,0,0.12,0
2,6118.0,0,3,1,0,84,1,0.218,0
3,7712.0,0,2,0,0,151,0,0.103,0
1,4417.0,1,6,0,0,54,0,0.103,0
6,24522.0,0,1,0,0,180,0,0.171,0
3,11753.0,1,1,0,0,134,0,0.221,0
2,5585.0,2,5,0,0,8,0,0.326,0
2,5067.0,1,2,0,0,16,1,0.254,0
4,13755.0,0,1,0,0,74,0,0.141,1
2,5704.0,0,3,0,0,33,0,0.136,0
3,8903.0,0,0,0,0,101,0,0.093,0
3,10073.0,1,3,0,1,40,0,0.329,0
4,10657.0,0,0,0,0,26,0,0.199,0
3,8318.0,0,1,0,0,33,0,0.109,0
4,8870.0,0,1,0,1,134,0,0.072,0
2,5367.0,0,5,0,0,20,1,0.08,0
1,3202.0,0,1,0,0,33,0,0.235,0
1,3609.0,1,4,0,0,49,0,0.143,0
1,4626.0,0,2,0,0,97,0,0.23,0
1,2731.0,0,3,0,0,150,0,0.195,0
4,8736.0,0,1,0,0,157,0,0.342,0
7,17481.0,0,1,0,0,109,0,0.379,0
3,9675.0,0,0,0,0,174,0,0.362,0
3,6712.0,0,4,0,0,42,0,0.234,0
4,14367.0,0,0,0,0,58,0,0.094,0
2,7630.0,0,2,0,0,118,0,0.081,0
6,17434.0,1,1,0,0,95,0,0.266,0
4,13222.0,0,1,0,0,92,0,0.111,0
8,28368.0,0,2,0,0,97,0,0.264,1
10,27377.0,0,3,0,0,93,0,0.287,0
7,16877.0,0,1,0,0,45,1,0.128,0
3,7994.0,0,0,0,0,87,0,0.187,0
3,10492.0,2,3,0,0,151,0,0.331,1
8,19704.0,0,3,0,0,96,0,0.153,0
3,7019.0,0,1,0,0,15,0,0.167,0
3,7580.0,2,2,0,1,26,0,0.193,0
2,5610.0,0,3,0,0,216,0,0.42,0
8,33366.0,1,2,0,0,129,0,0.051,1
2,5864.0,0,3,0,0,175,0,0.157,0
4,17018.0,0,3,0,0,100,0,0.063,0
4,9832.0,0,5,0,0,45,0,0.088,0
2,5180.0,0,0,0,0,41,0,0.069,0
4,16174.0,0,2,0,1,30,0,0.209,0
2,8029.0,0,2,0,0,74,1,0.084,0
1,2759.0,0,5,0,0,246,0,0.243,0
1,4305.0,0,4,0,0,40,0,0.306,0
6,16524.0,1,4,0,0,109,0,0.148,0
2,6322.0,0,0,0,0,37,0,0.157,0
1,2784.0,1,2,0,0,65,1,0.051,0
1,2849.0,1,4,0,0,86,0,0.085,0
2,6810.0,0,3,0,0,128,0,0.13,0
6,23793.0,0,0,0,0,15,0,0.009,0
4,16476.0,0,2,0,0,109,0,0.354,0
4,14070.0,0,1,0,0,52,0,0.189,0
5,13310.0,0,3,0,0,18,0,0.167,0
1,4484.0,1,2,0,0,31,0,0.036,0
2,5938.0,0,1,0,0,187,0,0.083,0
2,5582.0,0,3,0,0,43,0,0.139,0
3,9738.0,0,4,1,1,150,0,0.234,1
6,19254.0,0,3,0,0,71,0,0.263,0
2,7447.0,0,1,0,0,107,0,0.084,1
1,2294.0,0,0,0,1,2,0,0.127,0
2,6075.0,0,2,0,0,107,0,0.226,0
2,5131.0,1,2,0,0,162,0,0.205,0
1,2024.0,0,0,0,0,23,0,0.03,0
1,4091.0,0,4,0,0,120,0,0.275,0
2,5060.0,1,5,0,1,0,0,0.183,0
2,7906.0,0,4,0,0,160,0,0.058,0
2,5721.0,1,5,0,0,47,0,0.088,0
1,2495.0,0,1,0,0,37,1,0.035,0
2,6700.0,0,1,1,0,54,0,0.15,0
7,20241.0,1,5,0,0,18,0,0.108,1
1,3818.0,3,6,0,0,228,0,0.137,0
1,4315.0,1,3,0,0,193,0,0.211,0
7,22981.0,0,0,0,0,115,0,0.353,0
2,8227.0,0,1,0,1,111,0,0.203,0
4,10310.0,0,1,0,0,42,0,0.145,0
3,9170.0,2,3,0,0,265,0,0.032,0
2,5651.0,0,0,0,0,49,0,0.17,0
2,7023.0,2,3,0,0,84,0,0.174,1
2,6536.0,0,0,0,1,140,0,0.157,0
1,3903.0,1,2,0,0,281,0,0.6,0
2,8707.0,0,0,0,0,17,0,0.278,0
5,20703.0,0,1,0,0,23,0,0.163,0
2,8345.0,0,3,0,0,1,0,0.21,0
1,3734.0,0,3,0,0,130,0,0.041,0
1,2450.0,2,3,0,0,103,0,0.006,0
3,10206.0,3,3,0,0,108,0,0.527,0
2,5352.0,0,1,0,0,151,0,0.128,0
2,5073.0,4,4,0,0,118,0,0.008,0
1,4852.0,0,4,0,0,4,0,0.254,0
8,29760.0,0,0,0,0,139,0,0.255,0
2,4000.0,0,1,0,0,111,1,0.116,0
1,3464.0,0,0,0,0,12,0,0.488,0
2,7876.0,0,0,0,0,24,0,0.081,0
1,2305.0,0,0,0,0,230,1,0.066,0
2,8492.0,0,4,0,0,50,0,0.2,0
1,3759.0,1,4,0,0,211,0,0.055,0
1,4595.0,0,1,0,0,162,0,0.272,0
1,2280.0,1,4,0,0,5,0,0.106,0
1,3671.0,1,3,0,0,153,0,0.177,0
5,13260.0,0,3,0,0,7,0,0.24,0
1,3653.0,0,1,0,0,137,0,0.328,0
2,7513.0,0,1,0,0,161,0,0.189,0
1,4151.0,0,2,0,0,123,0,0.111,0
2,5529.0,0,3,0,0,47,0,0.394,0
2,6785.0,0,1,0,0,7,0,0.131,0
4,12161.0,4,5,0,0,100,0,0.259,0
1,2350.0,0,4,0,0,11,0,0.271,0
1,4815.0,0,2,0,0,233,0,0.222,0
2,5151.0,2,4,0,0,8,0,0.221,0
3,9590.0,2,5,0,0,2,0,0.275,0
6,17313.0,0,1,0,0,104,0,0.041,1
4,16363.0,3,7,0,0,79,0,0.248,0
2,8521.0,0,5,1,0,24,0,0.31,0
2,7192.0,2,7,0,0,132,1,0.358,1
10,31306.0,0,2,0,0,104,0,0.336,1
6,24360.0,2,2,0,0,7,1,0.077,0
2,4068.0,0,1,0,0,34,0,0.181,0
4,13327.0,1,2,0,0,139,0,0.323,0
7,26453.0,0,2,0,0,37,0,0.06,0
4,11113.0,0,4,0,0,90,0,0.343,0
2,6445.0,0,1,0,0,31,0,0.107,0
6,19414.0,0,1,0,0,47,0,0.071,0
2,8173.0,0,2,0,0,25,0,0.048,0
7,16109.0,0,0,0,0,0,0,0.274,1
2,7204.0,0,2,0,0,61,0,0.242,0
2,8239.0,0,1,0,0,5,0,0.442,0
3,7075.0,0,2,0,0,83,0,0.207,0
5,20775.0,2,5,0,0,76,1,0.142,0
1,4887.0,2,5,0,1,160,0,0.231,1
6,21892.0,1,3,0,0,107,0,0.368,0
3,8379.0,0,3,0,0,133,0,0.209,0
1,3584.0,0,5,0,0,59,0,0.361,0
1,2277.0,2,4,0,0,29,0,0.185,0
2,6531.0,0,2,0,1,32,1,0.191,0
2,5209.0,0,1,0,0,10,0,0.306,0
1,3948.0,0,1,1,0,183,0,0.213,0
4,9226.0,1,5,0,1,40,0,0.123,0
1,3211.0,0,0,0,0,127,0,0.232,1
4,15625.0,0,1,0,0,95,0,0.264,0
1,2877.0,0,2,0,0,36,0,0.061,0
1,3998.0,0,1,0,0,141,0,0.071,1
1,3623.0,0,4,0,0,82,0,0.318,0
6,21103.0,0,3,0,0,140,0,0.311,0
3,12536.0,0,4,0,0,14,0,0.272,0
5,18623.0,2,3,0,0,151,0,0.102,0
1,4511.0,1,1,0,0,71,0,0.105,0
4,11549.0,1,2,1,1,55,0,0.323,0
3,8717.0,0,2,0,0,122,0,0.329,0
4,14054.0,1,4,1,0,23,0,0.41,0
1,3111.0,2,5,0,0,48,0,0.056,1
2,6955.0,0,0,1,0,3,0,0.226,1
6,24014.0,1,4,0,0,177,1,0.306,0
1,3115.0,0,1,1,0,36,0,0.175,0
2,6139.0,0,1,0,0,88,0,0.473,0
2,6776.0,0,1,0,0,129,0,0.124,0
2,7141.0,1,4,0,0,158,0,0.143,0
2,7305.0,1,1,0,0,3,0,0.162,0
3,8126.0,0,0,0,0,22,0,0.141,0
1,3310.0,1,3,0,0,24,0,0.076,1
4,13709.0,1,4,0,0,173,0,0.114,0
5,12752.0,0,3,0,0,37,0,0.05,0
1,3455.0,0,0,0,0,141,0,0.115,0
3,11479.0,0,0,0,0,37,0,0.153,0
1,2183.0,0,2,0,0,131,0,0.188,0
3,11234.0,0,2,0,0,156,0,0.211,0
4,13215.0,0,1,0,0,124,0,0.045,0
1,3488.0,0,0,0,0,32,1,0.132,0
3,7521.0,1,2,0,0,119,0,0.385,0
8,22547.0,0,2,0,0,38,0,0.289,0
4,15489.0,1,3,0,0,115,0,0.297,0
2,6747.0,0,0,0,0,117,0,0.035,0
1,1963.0,0,2,0,0,64,0,0.189,0
8,27192.0,0,1,0,0,23,0,0.014,1
3,10490.0,0,1,0,0,3,0,0.226,0
5,12012.0,0,0,0,0,189,0,0.016,0
1,3099.0,0,3,0,0,18,1,0.322,0
4,16269.0,0,0,0,0,5,0,0.397,0
2,5342.0,2,3,0,0,62,0,0.118,0
1,2289.0,0,1,0,1,30,0,0.293,0
2,7320.0,0,0,0,0,161,0,0.056,0
8,21757.0,2,3,0,0,66,1,0.135,0
2,7398.0,0,3,0,0,9,1,0.312,0
1,3580.0,0,1,0,0,125,0,0.226,0
2,4583.0,2,3,0,0,156,0,0.038,0
6,22133.0,0,5,1,0,73,0,0.252,1
6,15406.0,1,5,0,0,92,0,0.191,0
2,5862.0,1,3,0,0,40,0,0.054,0
2,7803.0,0,1,0,0,4,0,0.1,0
1,2982.0,1,6,0,0,78,0,0.23,1
1,2634.0,0,0,0,0,60,0,0.177,0
9,34344.0,0,3,0,0,172,0,0.091,0
2,6533.0,0,3,0,0,24,0,0.401,0
7,25067.0,2,4,0,0,29,0,0.206,0
2,7942.0,1,2,0,0,157,0,0.148,0
2,6378.0,0,3,0,0,32,0,0.176,0
2,5790.0,0,0,0,0,102,0,0.101,0
7,25862.0,0,0,0,0,144,0,0.098,0
3,8860.0,0,1,0,0,209,0,0.246,0
2,7892.0,0,3,0,0,105,1,0.383,0
1,4468.0,0,0,0,0,105,0,0.134,1
8,21933.0,0,2,0,0,62,0,0.116,0
2,7522.0,0,2,0,0,20,0,0.222,1
3,9740.0,0,5,0,0,89,0,0.326,0
2,4776.0,2,2,0,0,98,0,0.097,0
1,2920.0,0,3,0,0,19,0,0.126,1
9,23492.0,3,3,0,0,90,0,0.315,1
3,12044.0,0,2,0,0,22,0,0.416,0
2,6974.0,0,3,0,0,123,0,0.241,0
5,17968.0,0,2,0,0,124,0,0.206,1
1,2719.0,0,4,0,0,87,1,0.273,1
2,6679.0,1,3,0,0,23,0,0.194,0
2,8963.0,2,3,0,1,121,0,0.095,0
1,2639.0,0,1,0,0,37,0,0.089,0
2,7791.0,0,1,1,0,75,0,0.16,0
3,9338.0,0,2,0,0,31,0,0.111,0
7,16371.0,0,1,0,0,65,0,0.08,0
3,6840.0,0,3,0,0,54,0,0.194,0
1,3714.0,0,2,0,0,162,0,0.107,0
7,16891.0,0,1,0,1,120,0,0.287,1
2,8681.0,1,6,0,0,64,0,0.098,0
1,3418.0,3,4,0,0,66,0,0.056,0
1,3783.0,0,4,0,0,22,0,0.19,0
2,6480.0,0,3,0,0,40,0,0.278,0
2,7554.0,2,3,0,0,169,0,0.221,0
3,7482.0,0,0,0,0,1,0,0.206,1
8,27323.0,0,5,0,0,185,0,0.346,1
2,4738.0,0,0,0,0,215,0,0.017,0
5,13292.0,1,2,0,0,12,0,0.053,0
5,17853.0,1,2,0,0,128,0,0.078,0
5,12505.0,1,6,0,0,66,0,0.224,0
3,7297.0,0,3,0,0,18,0,0.173,0
4,9613.0,2,4,0,0,117,0,0.184,0
1,3299.0,0,5,0,1,135,0,0.289,0
2,7946.0,0,1,0,0,148,1,0.09,0
3,7387.0,0,5,0,0,43,0,0.397,0
8,22415.0,0,4,1,0,14,1,0.411,1
2,5730.0,1,2,0,0,155,0,0.111,0
1,3860.0,0,3,0,0,136,0,0.536,0
1,3236.0,0,3,0,0,29,0,0.254,0
1,2618.0,0,2,0,0,14,0,0.232,0
4,10169.0,1,5,0,0,113,0,0.153,0
4,15395.0,1,2,0,0,15,0,0.205,0
2,6353.0,0,2,0,0,63,0,0.278,0
1,3852.0,0,1,0,0,34,1,0.455,0
10,32295.0,1,1,0,0,97,1,0.162,0
1,4449.0,0,1,0,1,13,1,0.136,0
2,6236.0,1,3,0,0,12,0,0.053,0
2,6616.0,0,2,0,0,126,0,0.265,0
7,26829.0,1,2,0,1,59,1,0.185,1
2,5276.0,0,0,0,0,3,0,0.096,0
1,2424.0,2,3,0,0,174,0,0.357,0
4,15780.0,3,5,0,0,177,0,0.157,1
1,3001.0,0,3,0,0,98,1,0.206,0
5,18089.0,0,1,0,0,10,0,0.138,0
3,7567.0,0,1,0,0,3,0,0.157,1
1,3258.0,1,2,0,0,43,0,0.062,0
2,6479.0,0,1,0,0,3,0,0.102,0
2,6072.0,1,4,0,0,93,0,0.151,0
3,8785.0,0,2,0,0,102,0,0.018,0
8,22989.0,0,3,0,1,39,0,0.211,0
8,25549.0,0,0,0,0,67,1,0.071,1
1,4316.0,0,1,0,0,101,0,0.087,0
1,2889.0,0,0,0,0,14,0,0.171,0
4,9546.0,0,2,0,0,136,0,0.309,0
3,7432.0,0,4,0,0,39,0,0.077,0
2,6847.0,0,0,0,1,85,0,0.085,0
3,8417.0,0,2,0,0,56,0,0.383,0
5,18422.0,0,0,1,0,72,0,0.202,0
6,24667.0,0,1,0,0,111,0,0.166,0
2,7504.0,0,0,0,0,77,0,0.298,0
3,8293.0,0,1,0,0,29,1,0.306,0
9,34044.0,0,2,0,0,149,0,0.082,0
2,8584.0,0,1,0,0,35,0,0.035,0
3,7457.0,0,5,0,1,57,0,0.235,1
3,9014.0,1,2,0,0,102,0,0.114,0
7,20624.0,1,1,0,0,280,0,0.145,0
2,6563.0,0,3,0,1,150,0,0.356,0
7,27889.0,1,3,0,0,22,0,0.247,1
5,15030.0,0,2,0,0,21,0,0.141,0
2,7801.0,0,0,1,0,148,0,0.118,0
2,5065.0,0,4,0,0,97,1,0.096,0
1,3072.0,2,2,0,0,150,0,0.174,0
5,18541.0,0,0,0,0,16,0,0.146,0
2,7259.0,1,5,0,0,65,0,0.174,0
1,4314.0,0,5,0,0,52,0,0.256,0
9,28988.0,0,5,0,0,71,0,0.154,0
3,8179.0,2,2,0,0,192,0,0.148,0
4,14191.0,0,1,0,0,115,0,0.167,0
4,15458.0,2,5,0,0,62,0,0.134,0
2,5019.0,1,2,0,0,292,0,0.198,0
1,3049.0,0,1,0,1,3,1,0.179,1
2,8713.0,0,0,1,0,17,0,0.034,0
5,18110.0,0,0,0,0,40,0,0.236,0
1,3392.0,0,0,0,1,156,0,0.203,0
1,2438.0,0,5,0,0,72,0,0.282,0
2,5043.0,0,2,0,0,47,0,0.086,0
1,2842.0,1,2,0,0,184,0,0.21,0
3,6714.0,0,3,0,0,5,0,0.349,0
6,14239.0,0,0,0,0,152,0,0.18,1
3,10105.0,0,2,0,0,188,0,0.082,0
5,16897.0,1,6,0,0,202,0,0.068,1
2,4908.0,0,3,0,0,22,0,0.334,0
10,24762.0,0,3,0,0,39,0,0.087,1
1,4264.0,0,1,0,0,88,0,0.115,0
2,4829.0,1,2,0,0,158,0,0.286,0
1,3044.0,1,2,0,0,96,0,0.083,0
3,9106.0,0,4,0,0,130,0,0.46,0
2,5190.0,0,0,0,0,153,0,0.184,0
2,6623.0,0,2,0,0,13,0,0.147,1
1,3711.0,0,0,0,0,17,0,0.156,0
4,14089.0,2,5,0,0,265,0,0.339,0
1,3873.0,0,1,0,0,15,0,0.068,0
1,4341.0,0,0,0,0,21,0,0.214,0
9,29780.0,0,1,0,0,151,0,0.118,0
2,4809.0,1,1,0,0,102,0,0.553,0
1,2867.0,3,7,0,0,194,1,0.227,1
3,11445.0,1,5,0,0,119,0,0.086,0
5,19956.0,0,1,0,0,163,1,0.212,0
3,11201.0,0,1,0,1,81,0,0.074,0
6,21020.0,1,1,0,0,1,0,0.289,1
2,4422.0,1,3,0,0,51,0,0.221,0
6,20323.0,0,0,0,0,127,1,0.115,0
3,11892.0,0,1,0,0,33,0,0.302,0
1,3396.0,0,4,0,0,101,0,0.378,0
2,8899.0,0,4,1,0,21,0,0.113,0
2,4632.0,0,1,0,0,33,0,0.317,0
4,15548.0,1,6,0,0,96,0,0.252,0
2,7699.0,3,3,0,0,197,0,0.124,0
1,4268.0,0,0,0,0,40,0,0.188,0
2,5755.0,0,2,0,0,32,1,0.311,0
4,13240.0,0,0,0,0,131,0,0.138,0
1,4401.0,1,5,0,0,35,0,0.086,1
3,8465.0,0,0,0,0,74,0,0.236,0
9,23143.0,0,2,0,0,237,0,0.289,0
1,4180.0,0,5,0,0,34,0,0.125,0
5,14429.0,1,3,0,0,43,0,0.387,0
3,9537.0,0,0,0,0,48,0,0.11,0
1,3961.0,1,6,0,0,118,0,0.105,0
2,7407.0,0,2,0,1,89,0,0.039,0
5,15073.0,0,1,0,0,180,0,0.099,0
2,8182.0,1,2,0,0,107,0,0.025,0
10,38865.0,0,4,0,0,91,0,0.262,0
8,20949.0,0,2,0,0,196,0,0.114,0
3,13183.0,0,5,0,0,10,0,0.27,1
10,36095.0,0,4,0,0,65,0,0.102,1
4,10271.0,0,3,0,0,143,0,0.041,0
4,13353.0,0,5,0,0,134,0,0.102,0
7,24489.0,0,5,0,0,51,0,0.237,0
2,6801.0,1,5,0,0,26,1,0.458,0
1,3314.0,0,1,0,0,129,0,0.003,0
4,10344.0,0,3,0,0,126,0,0.055,0
3,6700.0,1,6,0,0,225,0,0.127,0
2,6458.0,0,1,0,0,53,0,0.046,0
8,24110.0,0,2,0,0,55,0,0.052,0
1,3989.0,1,4,0,0,28,0,0.245,0
2,4794.0,1,2,0,0,68,0,0.37,0
2,6015.0,2,7,1,0,25,0,0.259,1
2,7073.0,1,3,0,0,116,0,0.137,0
5,21390.0,0,1,0,0,267,0,0.247,0
1,4210.0,1,4,0,0,84,0,0.312,0
9,27995.0,1,6,0,0,236,0,0.074,0
4,13801.0,0,1,0,0,69,1,0.179,0
7,19621.0,2,2,0,0,146,0,0.261,0
1,4111.0,0,3,0,0,126,0,0.176,0
5,13495.0,1,6,0,0,6,0,0.148,0
3,9886.0,1,1,0,1,113,1,0.029,1
2,6101.0,0,2,0,0,3,0,0.3,0
5,13121.0,0,0,0,0,35,0,0.282,1
2,4503.0,0,1,0,0,16,0,0.244,0
2,8123.0,0,1,1,1,20,0,0.221,1
2,7479.0,1,3,0,0,156,0,0.189,0
1,3836.0,0,0,0,0,112,0,0.023,0
2,4190.0,0,1,0,0,7,0,0.141,0
2,8602.0,0,2,0,0,198,0,0.182,0
4,13234.0,0,0,0,0,74,0,0.323,0
2,4898.0,0,5,0,0,144,0,0.195,1
7,24465.0,3,8,0,0,32,1,0.083,1
3,10432.0,0,2,0,0,126,0,0.025,0
7,28955.0,1,5,0,0,190,0,0.216,0
1,4651.0,0,2,0,0,16,0,0.041,0
2,7535.0,0,2,0,1,125,0,0.463,0
1,2505.0,1,3,0,0,59,1,0.449,0
6,20135.0,0,2,0,0,104,0,0.112,0
3,7470.0,2,4,0,0,57,0,0.326,0
2,7181.0,0,3,0,0,47,0,0.485,0
4,13831.0,0,0,0,0,6,0,0.314,0
1,4445.0,1,2,0,0,78,0,0.288,0
6,19612.0,0,3,0,0,93,1,0.42,0
5,13949.0,0,2,0,0,51,0,0.209,0
7,19469.0,0,3,0,0,36,0,0.045,0
1,4027.0,0,0,0,0,132,0,0.096,0
2,6540.0,0,3,0,0,75,0,0.066,0
2,5374.0,1,2,0,0,64,0,0.136,0
3,12390.0,0,1,0,0,89,0,0.175,0
2,5010.0,0,1,0,0,37,1,0.073,0
1,2895.0,0,0,0,0,92,0,0.023,0
1,2214.0,0,5,0,0,18,0,0.119,0
6,16030.0,0,4,0,0,17,1,0.458,0
2,6616.0,0,1,0,0,107,0,0.302,0
1,3994.0,1,1,0,0,98,0,0.336,0
6,22614.0,1,2,0,0,207,0,0.271,0
8,29295.0,1,2,0,0,143,0,0.38,0
1,3578.0,1,1,0,0,131,0,0.086,0
3,8397.0,0,0,0,0,166,0,0.495,0
2,6149.0,0,3,0,0,106,0,0.257,0
10,34598.0,0,0,0,0,21,0,0.256,0
7,25648.0,0,1,0,0,75,0,0.305,0
5,11283.0,1,6,0,0,18,1,0.059,0
2,5020.0,0,2,0,0,75,0,0.091,0
3,10941.0,2,2,0,0,46,0,0.116,0
1,2427.0,0,5,0,0,202,0,0.252,0
1,1866.0,0,2,0,0,48,0,0.144,0
1,3954.0,0,5,0,0,77,0,0.238,1
2,5800.0,2,3,0,0,20,1,0.02,0
1,4570.0,0,2,0,0,19,1,0.394,0
1,2942.0,0,0,0,0,44,1,0.232,0
3,7500.0,1,3,0,0,68,0,0.279,0
8,26864.0,1,5,0,0,62,0,0.15,0
1,3162.0,1,1,0,0,125,0,0.099,0
1,3183.0,0,0,0,0,38,0,0.13,0
1,4200.0,0,5,0,0,112,0,0.135,0
1,3580.0,0,2,0,0,0,0,0.193,0
3,8392.0,1,5,0,0,34,0,0.062,1
9,30531.0,1,4,0,0,117,0,0.133,1
2,6661.0,0,2,0,0,40,0,0.088,0
1,2620.0,1,6,0,0,206,0,0.158,0
6,21360.0,0,1,0,0,6,0,0.584,0
6,23066.0,0,1,0,0,6,0,0.321,0
3,9424.0,0,2,0,0,14,0,0.161,0
6,16763.0,0,1,0,0,118,0,0.341,0
